timestamp,AAPL
2024-10-21 11:54:00+00:00,0.21017395897757052
2024-10-21 11:55:00+00:00,-0.043385698771174465
2024-10-21 11:56:00+00:00,0.1049551331377023
2024-10-21 11:57:00+00:00,-0.20288595171775464
2024-10-21 11:58:00+00:00,0.3709386307570433
2024-10-21 11:59:00+00:00,0.10548496136996172
2024-10-21 12:00:00+00:00,-0.0860550989788964
2024-10-21 12:01:00+00:00,0.2565168550090098
2024-10-21 12:02:00+00:00,0.026869921011134838
2024-10-21 12:03:00+00:00,0.16954554601995364
2024-10-21 12:04:00+00:00,-0.1614177872532186
2024-10-21 12:05:00+00:00,0.9545733990969588
2024-10-21 12:06:00+00:00,0.48925912012628664
2024-10-21 12:07:00+00:00,-0.043173872851404185
2024-10-21 12:08:00+00:00,0.34965472124128577
2024-10-21 12:09:00+00:00,0.44471222225711005
2024-10-21 12:10:00+00:00,0.5428638399494917
2024-10-21 12:11:00+00:00,0.24829546748545195
2024-10-21 12:12:00+00:00,-0.25635872392043163
2024-10-21 12:13:00+00:00,0.43285724943796655
2024-10-21 12:14:00+00:00,0.5968069957687417
2024-10-21 12:15:00+00:00,-1.002011690698859
2024-10-21 12:16:00+00:00,-0.9950086147053749
2024-10-21 12:17:00+00:00,-0.31469047982061205
2024-10-21 12:18:00+00:00,-0.40952580389156823
2024-10-21 12:19:00+00:00,0.18545935109596434
2024-10-21 12:20:00+00:00,1.0507756166957805
2024-10-21 12:21:00+00:00,0.20381444053708103
2024-10-21 12:22:00+00:00,-0.35462442594243615
2024-10-21 12:23:00+00:00,-0.1424395269526844
2024-10-21 12:24:00+00:00,-0.5111763148816848
2024-10-21 12:25:00+00:00,1.1955528319417796
2024-10-21 12:26:00+00:00,-0.0006609010609838761
2024-10-21 12:27:00+00:00,0.3600447789303891
2024-10-21 12:28:00+00:00,-0.25836095470572096
2024-10-21 12:29:00+00:00,0.585946402526315
2024-10-21 12:30:00+00:00,-0.5774589014320536
2024-10-21 12:31:00+00:00,-0.44312661502109385
2024-10-21 12:32:00+00:00,0.43478219086810993
2024-10-21 12:33:00+00:00,-0.2815996414173028
2024-10-21 12:34:00+00:00,0.13509593253867544
2024-10-21 12:35:00+00:00,0.11016044029128506
2024-10-21 12:36:00+00:00,0.2959903123514829
2024-10-21 12:37:00+00:00,-0.5659417521530722
2024-10-21 12:38:00+00:00,-1.526385779557263
2024-10-21 12:39:00+00:00,-0.21110612377280527
2024-10-21 12:40:00+00:00,0.3507636050895233
2024-10-21 12:41:00+00:00,-0.37706104448033484
2024-10-21 12:42:00+00:00,0.9106628895451283
2024-10-21 12:43:00+00:00,0.36447502347151617
2024-10-21 12:44:00+00:00,-0.2180652421885403
2024-10-21 12:45:00+00:00,0.7903444317939037
2024-10-21 12:46:00+00:00,-0.6800346562348856
2024-10-21 12:47:00+00:00,0.7097553637221937
2024-10-21 12:48:00+00:00,0.03460121430418095
2024-10-21 12:49:00+00:00,1.3715415909853703
2024-10-21 12:50:00+00:00,-0.21652825855381447
2024-10-21 12:51:00+00:00,0.05809082503317009
2024-10-21 12:52:00+00:00,0.1888358850203823
2024-10-21 12:53:00+00:00,-0.9083653399044527
2024-10-21 12:54:00+00:00,1.0109515354593577
2024-10-21 12:55:00+00:00,-1.0786905144190249
2024-10-21 12:56:00+00:00,0.029624394430764176
2024-10-21 12:57:00+00:00,0.6263332897138061
2024-10-21 12:58:00+00:00,-0.11317040649034996
2024-10-21 12:59:00+00:00,-0.617689230571653
2024-10-21 13:00:00+00:00,-0.3697042604048717
2024-10-21 13:01:00+00:00,-0.5980664579015442
2024-10-21 13:02:00+00:00,-3.073435235853149
2024-10-21 13:03:00+00:00,1.066418314213884
2024-10-21 13:04:00+00:00,-0.7353233756966965
